1766492128,-1.45541,-25.88870,-7.95181,0.84423,0.34626,0.40448,0.06145,-3.70191,-25.17018,-12.28010,
1766492128,-0.90497,-27.41442,-7.92450,0.86190,0.29495,0.40595,0.07301,-2.59898,-25.89015,-11.58133,
1766492128,1.06651,-28.19430,-7.09857,0.85883,0.16822,0.47708,0.08067,0.82508,-25.33575,-9.19385,
1766492128,-2.41957,-30.93390,-9.50748,0.81383,0.33897,0.47016,0.04148,-5.03116,-27.43092,-13.24070,
1766492128,-3.37724,-33.71822,-11.02841,0.82592,0.37977,0.40860,0.08169,-6.19733,-29.82779,-15.31230,
1766492128,-2.50604,-35.70489,-11.30865,0.82974,0.34383,0.43470,0.06589,-4.28467,-30.78774,-14.64411,
1766492129,-2.30189,-37.37659,-11.10325,0.83205,0.28925,0.46998,0.05612,-3.46604,-30.92846,-13.21379,
1766492129,-2.84730,-39.27180,-11.83531,0.81775,0.30033,0.48920,0.04210,-4.18873,-31.39726,-13.68224,
1766492129,-2.97605,-41.11371,-12.20785,0.80304,0.28340,0.52348,0.02800,-4.08332,-31.77198,-13.39377,
1766492129,-1.71858,-42.79818,-13.01122,0.81012,0.25635,0.52622,0.03292,-1.78938,-31.84901,-13.89793,
1766492129,-1.46896,-44.75087,-13.31119,0.79311,0.20345,0.57198,0.04918,-1.14085,-32.33164,-13.52250,
1766492129,1.03454,-45.81106,-15.42397,0.84996,0.22409,0.46511,0.10497,2.63862,-31.34200,-16.33634,
1766492129,-0.04415,-48.18805,-17.01565,0.80285,0.24427,0.54119,0.05364,0.45799,-32.41287,-17.72489,
1766492129,2.12461,-49.64056,-15.91313,0.79049,0.13406,0.59201,0.08169,3.86778,-32.22816,-14.75914,
1766492129,5.40162,-50.34327,-17.97190,0.86761,0.15839,0.43869,0.17239,8.29297,-30.87292,-17.32781,
1766492129,-0.36058,-54.98323,-22.61662,0.80900,0.35309,0.46100,0.09127,-0.77172,-34.62641,-23.30121,
1766492129,5.68254,-55.09184,-21.66728,0.85112,0.24656,0.44048,0.14417,7.26776,-32.81366,-20.78112,
1766492129,3.01190,-58.20916,-24.10642,0.79971,0.30311,0.51272,0.07554,2.81678,-34.45271,-23.02216,
1766492129,1.81929,-61.89247,-25.54810,0.79512,0.35764,0.48371,0.07682,1.12648,-36.78733,-23.92162,
1766492129,6.94500,-62.27717,-26.52392,0.83744,0.31504,0.42522,0.13650,7.36931,-35.12685,-24.07436,
1766492129,18.88216,-57.14180,-21.20836,0.81100,-0.05905,0.53147,0.23734,21.94588,-27.41084,-15.58135,
1766492130,20.40081,-59.71744,-25.80480,0.79636,0.00416,0.55617,0.23764,21.13213,-28.12470,-20.46940,
1766492130,24.06771,-58.69163,-26.44460,0.79135,-0.04788,0.54416,0.27452,24.30123,-25.35509,-20.46875,
1766492130,25.58217,-59.20912,-28.63859,0.78417,-0.02681,0.54887,0.28825,24.50207,-24.49713,-22.46183,
1766492130,25.92342,-61.25402,-32.74534,0.76291,0.04942,0.57744,0.28652,22.92875,-25.37670,-27.04584,
1766492130,25.70287,-64.04863,-36.43005,0.76693,0.12475,0.55283,0.30106,20.83068,-27.02618,-30.67388,
1766492130,29.69014,-64.62975,-35.33154,0.77346,0.06181,0.53850,0.32856,25.10897,-25.95067,-26.96209,
1766492130,29.81538,-69.71743,-37.98958,0.75041,0.14630,0.57667,0.28796,22.92062,-30.93770,-29.14049,
1766492130,34.64648,-67.09253,-37.99695,0.74541,0.06373,0.58842,0.30669,28.33144,-24.78010,-26.95336,
1766492130,41.73439,-60.08781,-35.63795,0.69691,-0.17068,0.55967,0.41469,37.43228,-12.27688,-20.99767,
1766492130,33.59792,-74.29469,-40.51496,0.81000,0.20850,0.32262,0.44311,23.20961,-30.28218,-27.66793,
1766492130,38.90228,-69.45248,-38.32767,0.83459,0.12939,-0.01714,0.53518,29.81960,-20.54005,-21.87691,
1766492130,45.14901,-63.93047,-31.78909,0.84043,-0.04743,-0.20648,0.49879,35.83080,-11.29692,-9.61800,
1766492130,47.55807,-64.69050,-32.44397,0.83621,-0.04170,-0.21223,0.50396,36.39161,-11.48824,-10.01362,
1766492130,50.41565,-66.14252,-34.46051,0.82550,-0.05484,-0.21984,0.51693,37.46728,-12.40014,-12.16303,
1766492131,52.93421,-66.97445,-35.28491,0.82229,-0.04342,-0.21745,0.52409,38.03917,-12.53956,-12.55378,
1766492131,55.49081,-67.81550,-36.13519,0.81880,-0.03519,-0.21717,0.53026,38.60800,-12.67376,-12.93791,
1766492131,58.08194,-69.02862,-36.71184,0.81521,-0.05068,-0.24572,0.52200,39.04773,-13.27818,-12.67794,
1766492131,56.36435,-74.79373,-49.86903,0.77484,0.28814,0.03400,0.56164,35.14186,-18.95353,-31.40376,
1766492131,63.01529,-72.16513,-39.30925,0.80774,-0.03169,-0.22985,0.54196,40.63392,-14.66081,-13.31938,
1766492131,65.74515,-73.14623,-40.21031,0.80396,-0.02616,-0.23128,0.54724,41.20870,-14.75202,-13.69504,
1766492131,66.54916,-74.90728,-50.68704,0.78283,0.22581,-0.01308,0.57967,39.93158,-15.36207,-28.54452,
1766492131,71.52960,-72.63008,-43.03878,0.80034,-0.02435,-0.22995,0.55317,43.02642,-11.54192,-14.98317,
1766492131,75.62111,-72.70011,-43.99091,0.78624,-0.05872,-0.23371,0.56899,44.85076,-10.49922,-15.08209,
1766492131,78.63214,-73.40081,-45.00862,0.78202,-0.05519,-0.23577,0.57429,45.41674,-10.50499,-15.42934,
1766492131,81.68145,-74.10144,-46.05045,0.77780,-0.04999,-0.23657,0.58014,45.99536,-10.49902,-15.79828,
1766492131,84.76928,-74.80147,-47.11675,0.77365,-0.04234,-0.23550,0.58670,46.57459,-10.48543,-16.16876,
1766492131,84.18114,-78.37186,-60.61922,0.72387,0.29389,-0.04936,0.62226,43.60695,-13.15901,-33.28275,
1766492131,91.67566,-75.22122,-52.21764,0.77107,-0.03472,-0.16195,0.61483,49.10922,-8.75193,-19.80206,
1766492131,94.97229,-75.80242,-53.55396,0.76686,-0.02828,-0.16090,0.62067,49.72068,-8.67069,-20.26003,
1766492132,93.80354,-80.35697,-65.26008,0.71188,0.28011,-0.07266,0.63991,45.39605,-12.73289,-34.28598,
1766492132,100.92076,-74.10238,-54.77899,0.75971,-0.01916,-0.21105,0.61477,50.59654,-4.81099,-18.17406,
1766492132,100.81317,-77.85270,-70.04057,0.69879,0.30553,-0.03206,0.64600,47.92164,-7.51781,-35.93999,
1766492132,107.68829,-79.46422,-66.11761,0.75440,0.01553,-0.08980,0.65005,52.34995,-8.92108,-28.01560,
1766492132,111.20109,-80.05286,-68.00478,0.74970,0.02208,-0.08829,0.65549,52.96199,-8.72467,-28.56201,
1766492132,108.11503,-82.64914,-78.33874,0.65059,0.37140,-0.06628,0.65909,46.53845,-10.22962,-39.16626,
1766492132,117.73870,-81.03112,-65.98812,0.74709,-0.01041,-0.18678,0.63785,54.24312,-8.28939,-21.83822,
1766492132,114.32547,-88.07456,-74.39428,0.68051,0.24236,-0.23437,0.65056,47.66747,-14.65197,-29.33799,
1766492132,123.99887,-81.72678,-65.89825,0.72809,0.04479,-0.27094,0.62807,54.43765,-7.76982,-18.75808,
1766492132,127.64958,-82.24202,-67.16157,0.72320,0.05111,-0.27115,0.63312,55.00750,-7.67543,-19.11538,
1766492132,125.12758,-87.45958,-82.04139,0.63835,0.33090,-0.19226,0.66787,50.18544,-11.07957,-33.54814,
1766492132,133.58760,-85.91128,-78.41186,0.71989,0.10804,-0.18074,0.66138,55.70572,-8.90642,-27.68483,
1766492132,132.06072,-87.37147,-91.20424,0.59867,0.40419,-0.10686,0.68324,51.48427,-8.68157,-39.60343,
1766492132,143.32710,-82.42404,-75.68379,0.71529,-0.00535,-0.20688,0.66748,59.60675,-4.07465,-21.46506,
1766492132,147.32263,-82.68914,-77.12935,0.71093,-0.00003,-0.20587,0.67246,60.17733,-3.87179,-21.87237,
1766492133,142.79743,-93.14252,-91.81653,0.62192,0.31461,-0.19737,0.68941,52.56461,-12.81146,-35.40935,
1766492133,153.43407,-94.45801,-82.45032,0.70114,0.06352,-0.24114,0.66800,60.35206,-14.43471,-23.66323,
1766492133,153.00822,-93.03996,-102.69708,0.59630,0.38779,-0.07431,0.69895,57.07316,-10.52902,-43.66393,
1766492133,162.70654,-84.38847,-86.05405,0.69235,-0.01128,-0.20501,0.69173,63.04842,-1.82771,-23.79703,
1766492133,166.93132,-84.50159,-87.65601,0.68779,-0.00649,-0.20365,0.69673,63.61049,-1.56235,-24.23027,
1766492133,161.25400,-98.38192,-101.37084,0.60413,0.29658,-0.23076,0.70272,54.59658,-13.84076,-36.38777,
1766492133,171.60671,-92.67875,-98.94781,0.67734,0.11396,-0.16972,0.70669,61.92259,-7.32922,-32.21871,
1766492133,167.45936,-100.32632,-110.71951,0.53393,0.41999,-0.16871,0.71419,54.64059,-13.26829,-41.72001,
1766492133,180.90776,-89.72439,-105.79437,0.66695,0.12701,-0.11170,0.72565,64.51718,-2.44098,-35.69057,
1766492133,185.23078,-89.87702,-108.19516,0.66182,0.13310,-0.10993,0.72951,65.08048,-2.13309,-36.28273,
1766492133,181.02169,-99.12158,-120.99316,0.52044,0.42138,-0.13153,0.73095,57.25654,-9.60568,-46.35971,
1766492133,193.10351,-90.44187,-117.33304,0.64948,0.09291,-0.07319,0.75112,66.21674,-0.21798,-40.65307,
1766492133,189.92532,-104.95655,-123.95065,0.56447,0.30438,-0.16394,0.74957,59.51646,-13.25760,-44.13464,
1766492133,202.26844,-87.76996,-117.10292,0.64729,0.07528,-0.14473,0.74458,68.15847,3.76285,-35.53959,
1766492133,206.83340,-87.50694,-119.49210,0.64216,0.08033,-0.14267,0.74888,68.69434,4.12377,-36.08633,
1766492134,199.47769,-107.90121,-129.57156,0.52459,0.36349,-0.22737,0.73552,57.78197,-14.69420,-43.29189,
1766492134,212.72184,-91.94552,-126.69227,0.61741,0.15321,-0.14268,0.75827,67.75885,2.51451,-38.62856,
1766492134,207.47422,-105.94845,-137.88171,0.46419,0.44970,-0.17846,0.74192,58.74903,-10.10096,-46.46838,
1766492134,215.81475,-102.01733,-137.92206,0.53925,0.34051,-0.13592,0.75814,63.46402,-5.39359,-44.54918,
1766492134,220.06454,-102.36255,-140.91176,0.53151,0.34659,-0.13418,0.76116,63.94092,-4.95499,-45.08055,
1766492134,221.09970,-98.47983,-156.00144,0.32502,0.58609,-0.03069,0.74157,60.68931,0.23830,-57.35583,
1766492134,226.82624,-103.00288,-158.53740,0.42293,0.48457,-0.02427,0.76533,63.02292,-4.05061,-56.92506,
1766492134,228.77096,-93.08628,-169.29764,0.24557,0.63935,0.07737,0.72453,60.22550,6.77639,-64.40127,
1766492134,234.00623,-106.77785,-171.09779,0.36109,0.54323,-0.00581,0.75794,62.59524,-6.53703,-62.34263,
1766492134,248.38137,-107.19800,-155.92872,0.58230,0.26146,-0.09227,0.76424,74.44165,-7.28555,-43.57942,
1766492134,243.21338,-110.27501,-172.89345,0.37559,0.52769,-0.08241,0.75742,64.44483,-8.34016,-57.24231,
1766492134,252.96833,-104.65852,-173.77323,0.51230,0.36036,-0.02151,0.77925,70.50130,-1.95131,-55.69285,
1766492134,250.66451,-100.09486,-186.35211,0.23401,0.63708,0.02643,0.73394,63.17894,3.84260,-63.89096,
1766492134,259.83160,-115.19324,-187.88910,0.50277,0.30763,0.04187,0.80674,69.13965,-10.81153,-62.82073,
1766492134,271.72001,-109.46103,-184.91515,0.58290,0.11418,0.03858,0.80356,77.32912,-4.55624,-56.42793,
1766492135,264.72375,-115.74313,-197.85876,0.35712,0.52204,-0.05478,0.77262,65.35841,-8.51983,-65.00148,
1766492135,274.81894,-107.69482,-200.92758,0.49412,0.32829,0.05817,0.80293,71.67306,0.30420,-65.59804,
1766492135,272.28896,-106.49551,-212.87423,0.22816,0.61735,0.03419,0.75210,64.00005,2.69231,-72.07516,
1766492135,280.20249,-118.25878,-215.70136,0.39385,0.46107,0.04514,0.79389,68.59206,-8.49750,-71.68479,
1766492135,289.55137,-118.41941,-215.14865,0.49066,0.32218,0.06097,0.80730,74.20562,-8.07556,-67.42022,
1766492135,287.25220,-104.20915,-232.64824,0.18812,0.63130,0.11150,0.74407,65.77620,7.41847,-79.85760,
1766492135,292.57010,-119.91970,-236.63073,0.33990,0.50244,0.08957,0.78994,67.82684,-8.61944,-79.59074,
1766492135,293.44844,-92.39061,-246.99782,0.08537,0.67614,0.22618,0.69598,62.55058,18.84822,-84.99317,
1766492135,298.17872,-101.45350,-252.69198,0.09604,0.68901,0.20098,0.68967,63.53896,9.78299,-85.46102,
1766492135,291.24453,-76.49849,-258.15024,-0.13487,0.73178,0.25307,0.61827,50.46908,34.53832,-84.39990,
1766492135,292.48417,-72.81301,-265.29270,-0.14571,0.72212,0.30898,0.60153,47.90117,36.58797,-86.61586,
1766492135,292.80996,-67.44962,-270.78801,-0.20967,0.73292,0.30702,0.56974,44.57737,39.82613,-86.35360,
1766492135,264.78618,-43.36981,-276.80337,-0.40936,0.65698,0.51406,0.36953,13.33774,58.64515,-86.33010,
1766492135,242.35655,-37.23657,-279.42507,0.51294,-0.56495,-0.58651,-0.27153,-9.44943,59.55751,-83.20450,
1766492135,210.36740,-47.55160,-285.44115,0.58641,-0.40753,-0.69888,-0.04003,-40.82851,43.26228,-83.34176,
1766492136,223.05441,-53.92843,-294.19803,-0.39836,0.57588,0.70450,-0.11554,-27.98440,36.95159,-86.91824,
1766492136,228.40737,-54.45423,-304.86574,-0.27418,0.65265,0.68573,-0.16926,-21.82022,35.32893,-93.57998,
1766492136,244.53605,-53.90694,-315.34684,-0.19372,0.70338,0.68189,-0.05256,-5.77618,34.38985,-99.75125,
1766492136,258.43591,-56.59513,-322.69902,-0.14918,0.72689,0.66003,0.11721,7.74747,30.57560,-101.95813,
1766492136,253.13143,-38.24690,-343.11985,-0.26894,0.67386,0.66135,-0.19029,0.58216,46.39588,-114.65218,
1766492136,264.40089,-36.16686,-351.93353,-0.26056,0.70005,0.65880,-0.08958,10.54294,46.19478,-117.24926,
1766492136,268.86850,-29.70092,-369.14257,-0.42870,0.61220,0.63760,-0.18678,13.78834,49.47717,-125.19883,
1766492136,278.66138,-32.96003,-385.98366,-0.47294,0.58981,0.60687,-0.24529,21.63373,43.39893,-133.02776,
1766492136,274.66628,-25.56479,-395.19774,-0.49561,0.55985,0.57987,-0.32354,16.25638,47.81165,-133.12387,
1766492136,281.84516,-26.14311,-403.75941,0.53692,-0.54677,-0.61336,0.19120,21.73868,44.18053,-133.14697,
1766492136,286.14910,-27.60989,-413.73207,-0.47199,0.61323,0.58419,-0.24475,23.60682,40.97635,-134.98994,
1766492136,289.03916,-26.39971,-422.37555,-0.49902,0.59916,0.59397,-0.19796,24.44517,39.69368,-134.85215,
1766492136,288.80021,-22.30025,-431.43672,-0.49356,0.60320,0.56977,-0.26059,22.23873,41.45104,-135.12197,
1766492136,295.48539,-23.40769,-439.16930,0.53135,-0.58808,-0.59496,0.13360,26.52761,37.94724,-134.16918,
1766492136,299.35123,-22.74887,-446.87484,0.53606,-0.59321,-0.59597,0.07459,28.10159,36.47586,-133.29404,
1766492137,303.45737,-23.61511,-454.04982,0.51148,-0.62616,-0.58826,0.01613,29.64106,34.04781,-132.37943,
1766492137,308.60325,-35.55699,-467.72350,-0.45412,0.67779,0.57723,0.03448,31.92348,22.26820,-137.93325,
1766492137,310.75034,-38.44168,-478.69600,-0.44219,0.68995,0.57263,0.02314,31.32123,18.86135,-140.11186,
1766492137,312.34530,-42.59861,-492.04111,-0.44077,0.69549,0.56743,-0.00583,30.28787,14.67642,-143.79595,
1766492137,314.12430,-46.33216,-504.00813,-0.43521,0.70341,0.56166,-0.01876,29.47471,11.38963,-146.21494,
1766492137,315.53047,-50.22260,-516.54938,-0.43248,0.70941,0.55559,-0.03197,28.46618,8.33071,-148.78615,
1766492137,316.22867,-55.90596,-529.96458,-0.42671,0.71719,0.54933,-0.04239,27.03207,4.37648,-151.81452,
1766492137,316.81066,-62.49393,-543.96664,-0.42110,0.72587,0.54194,-0.04579,25.67497,0.23730,-155.01136,
1766492137,315.60469,-71.87999,-560.11203,-0.41530,0.73515,0.53337,-0.05084,23.26336,-5.31866,-159.33002,
1766492137,316.11862,-75.12143,-571.47580,-0.41762,0.73913,0.52578,-0.05319,22.09056,-6.62132,-160.32534,
1766492137,313.87404,-88.99244,-586.13426,-0.40138,0.75352,0.51988,-0.02867,18.79418,-14.52961,-164.49093,
1766492137,309.07889,-96.87397,-599.12701,-0.38148,0.76238,0.52026,-0.05077,14.29535,-18.33438,-166.72577,
1766492137,309.44924,-101.02388,-611.24414,-0.37541,0.76909,0.51569,-0.04040,13.44564,-19.64821,-168.19611,
1766492137,302.47513,-117.82074,-631.48923,-0.28625,0.80350,0.52097,-0.03235,8.47578,-28.47666,-175.29105,
1766492137,284.55031,-126.78844,-647.57287,-0.33808,0.78032,0.50532,-0.14648,-4.12745,-33.02124,-177.05772,
1766492138,280.30399,-130.49662,-664.22406,-0.36822,0.76539,0.49257,-0.18963,-6.90572,-34.19141,-179.79890,
1766492138,278.80575,-132.21496,-679.13684,-0.38059,0.76716,0.48626,-0.17371,-7.92072,-33.47172,-181.91699,
1766492138,265.86238,-134.62535,-694.47977,-0.41615,0.73892,0.46302,-0.25773,-15.58820,-33.66564,-183.13053,
1766492138,267.88991,-135.21914,-708.64091,-0.43156,0.74153,0.45863,-0.23139,-14.09246,-32.40420,-184.55212,
1766492138,257.53808,-133.97243,-721.71183,-0.40995,0.73671,0.45974,-0.27900,-19.49828,-30.26390,-185.60360,
1766492138,263.56984,-134.25699,-734.11571,-0.43345,0.73720,0.45027,-0.25672,-15.93228,-28.83702,-185.80182,
1766492138,266.40568,-136.21191,-746.22093,-0.44274,0.74262,0.44559,-0.23229,-14.38833,-28.16940,-186.18113,
1766492138,270.19389,-136.87237,-757.90938,-0.42710,0.76057,0.45532,-0.17832,-12.37899,-26.79766,-186.83103,
1766492138,270.42361,-140.36744,-769.68650,-0.47535,0.73807,0.42320,-0.22404,-12.33363,-27.51424,-186.10992,
1766492138,265.44298,-142.64310,-782.80616,-0.49148,0.71955,0.38969,-0.29807,-15.22653,-27.33925,-186.70976,
1766492138,287.19564,-145.57666,-796.42851,-0.46645,0.73008,0.34296,-0.36303,-3.61572,-26.99253,-187.55237,
1766492138,285.18798,-148.47794,-805.98267,-0.45423,0.75087,0.39066,-0.27794,-6.09229,-27.57474,-186.20948,
1766492138,288.80390,-148.35147,-818.95554,0.54212,-0.68561,-0.31167,0.37270,-1.81196,-25.86946,-185.46826,
1766492138,294.02599,-146.16223,-825.93537,-0.49181,0.72889,0.38395,-0.28182,1.99952,-21.82350,-181.43839,
1766492138,294.28713,-148.55959,-833.49954,-0.40754,0.78618,0.44420,-0.13607,1.21802,-22.09448,-179.05915,
1766492139,299.62373,-145.34401,-840.00197,-0.42125,0.78152,0.44389,-0.12137,5.59214,-17.61899,-174.19365,
1766492139,304.85098,-140.78845,-848.50568,-0.45344,0.76412,0.43901,-0.13331,9.31354,-12.61123,-171.64067,
1766492139,309.97847,-134.43653,-855.55269,-0.47283,0.75251,0.43654,-0.14002,12.53708,-6.66255,-168.31261,
1766492139,309.78588,-136.96683,-867.41608,-0.47709,0.75427,0.42999,-0.13627,11.35232,-7.85446,-169.18163,
1766492139,311.37988,-136.50162,-878.01686,-0.48770,0.75003,0.42336,-0.14272,11.69284,-6.86038,-168.79633,
1766492139,312.96478,-134.72412,-887.00256,-0.49686,0.74614,0.41981,-0.14201,11.74645,-4.77321,-167.69560,
1766492139,311.28903,-138.94414,-900.22731,0.50350,-0.74549,-0.41111,0.14736,9.80086,-6.98030,-169.26070,
1766492139,310.92960,-140.90106,-913.92013,0.51181,-0.74231,-0.40247,0.15824,8.83007,-7.54006,-170.94027,
1766492139,307.34411,-146.91945,-924.93771,-0.44676,0.79229,0.40945,-0.07094,5.06262,-10.35703,-172.45976,
1766492139,303.05163,-150.47822,-936.56681,-0.45119,0.78788,0.39271,-0.14645,0.55739,-12.60568,-172.71605,
1766492139,298.61221,-153.44268,-950.62172,0.50199,-0.75340,-0.35703,0.23008,-3.26666,-14.22823,-174.35824,
1766492139,294.71807,-154.36878,-963.59290,0.54109,-0.72519,-0.33890,0.25782,-6.69714,-13.81943,-175.27174,
1766492139,293.89911,-155.02923,-976.65532,0.58116,-0.68610,-0.29383,0.32433,-6.71548,-13.58477,-175.87250,
1766492139,294.31063,-154.19559,-989.83066,0.61913,-0.62128,-0.16899,0.44958,-4.50444,-11.86824,-176.18719,
1766492139,297.64992,-154.06587,-1000.01902,0.63283,-0.60267,-0.22130,0.43283,-2.02413,-11.28630,-174.68982,
1766492140,297.51225,-154.81138,-1011.69517,0.61387,-0.61718,-0.21525,0.44263,-2.07389,-11.02348,-174.62672,
1766492140,298.05590,-154.39879,-1023.81112,-0.49411,0.74168,0.32526,-0.31619,-2.54140,-8.60173,-175.71076,
1766492140,293.11689,-153.23030,-1040.91527,0.16158,0.90750,0.28992,0.25744,-9.46742,-4.94649,-190.27631,
1766492140,296.27073,-155.25302,-1053.87749,0.21914,0.90130,0.36843,-0.06245,-5.31164,-7.91272,-190.52358,
1766492140,296.54100,-155.75599,-1066.23168,0.09199,0.91733,0.36308,-0.13496,-4.87376,-7.07243,-189.96190,
1766492140,295.73487,-156.05908,-1078.61286,0.10976,0.91762,0.37045,-0.09321,-6.11639,-6.45341,-190.48546,
1766492140,294.95142,-159.04378,-1093.64315,0.18021,0.91712,0.35540,0.01010,-6.75134,-10.02547,-195.16597,
1766492140,293.85194,-159.55841,-1106.19979,0.20876,0.91057,0.35651,-0.01370,-8.23032,-9.48090,-195.48415,
1766492140,297.12077,-158.57464,-1115.67895,-0.11093,0.91536,0.33803,-0.18854,-3.09608,-6.23979,-188.71254,
1766492140,293.46348,-158.97501,-1127.85967,0.14052,0.92965,0.34050,-0.00880,-9.05603,-5.65620,-190.62623,
1766492140,294.96665,-158.91126,-1140.14932,0.06079,0.93355,0.33561,-0.11021,-6.30351,-4.60562,-189.98314,
1766492140,294.33423,-159.20324,-1148.82307,-0.01364,0.93630,0.31670,-0.15118,-6.75971,-4.07562,-184.09413,
1766492140,291.37726,-162.46569,-1170.21870,0.13324,0.94042,0.31275,-0.00675,-10.66801,-7.94359,-199.56172,
1766492140,292.45467,-163.42550,-1184.04558,0.06347,0.94159,0.31708,-0.09402,-8.59303,-8.29217,-200.45019,
1766492140,292.13894,-164.17987,-1196.84782,0.03107,0.94646,0.30676,-0.09564,-8.58660,-8.06665,-200.01477,
1766492141,287.73947,-165.47769,-1212.30102,0.20682,0.92946,0.29697,-0.07166,-14.72095,-9.06454,-204.97592,
1766492141,284.95675,-167.35573,-1226.77857,0.17599,0.93247,0.28822,-0.12826,-18.21706,-10.48279,-206.71588,
1766492141,290.11893,-168.04137,-1238.52196,-0.03409,0.94718,0.27024,-0.16932,-8.83686,-9.81034,-203.13645,
